USERID,BROWSER_COUNT,COURSE_COUNT,COURSE_LAST_ACCESS,COURSE_SUM_VIEW,COURSE_AVG_SCORE,EXAM_AH_SCORE,EXAM_WRITEN_SCORE,EXAM_MIDDLE_SCORE,EXAM_LAB,EXAM_PROGRESS,EXAM_GROUP_SCORE,EXAM_FACE_SCORE,EXAM_ONLINE_SCORE,NODEBB_LAST_POST,NODEBB_CHANNEL_COUNT,NODEBB_TOPIC_COUNT,COURSE_SUM_VIDEO_LEN,SEX,MAJORID,STATUS,GRADE,CLASSID,EXAM_HOMEWORK,EXAM_LABSCORE,EXAM_OTHERSCORE,NODEBB_PARTICIPATIONRATE,COURSE_WORKTIME,COURSE_WORKACCURACYRATE,COURSE_WORKCOMPLETERATE,NODEBB_POSTSCOUNT,NODEBB_NORMALBBSPOSTSCOUONT,NODEBB_REALBBSARCHIVECOUNT,NORMALBBSARCHIVECOUNT,COURSE_WORKCOUNT,STUNO,ID,STUID,COURSEOPENID,HOMEWORKSCORE,WRITTENASSIGNMENTSCORE,MIDDLEASSIGNMENTSCORE,LABSCORE,OTHERSCORE,TOTALSCORE,STUDYTERM,COURSEID,EXAMNUM,PROCESS,GROUPSTUDYSCORE,FACESTUDYSCORE,ONLINESTUDYSCORE
310_20178310030199,324.0,3333,1514675912.0,1.1701504629629629,,86.91666666666667,4.333333333333333,1.5833333333333333,,19.416666666666668,1.3333333333333333,11.179166666666667,6.0,1527586500.0,1.0,5.0,0.0,女,310_260000256,注册,201703,310_20178310030015,50.0,12.416666666666666,0,1.334,4176.2,61.458,100.0,0.2,0.0,0.2,0.0,10.2,20178310030199,0nrtab-oh5vjkomqlxi66g,310_20178310030199,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,94,201703,310_260000656,"2,7510",0,0,18.0,18.0
310_20178310030191,852.0,3421,1513766693.0,1.457627314814815,,86.66666666666667,4.416666666666667,1.5833333333333333,,8.5,1.0833333333333333,11.233333333333333,5.983333333333333,1527597748.0,2.0,6.0,0.0,女,310_260000256,注册,201703,310_20178310030015,50.166666666666664,12.166666666666666,0,1.334,6520.2,42.994,100.0,0.2,0.0,0.2,0.0,21.4,20178310030191,fy7tab-om6jkavvchfyakg,310_20178310030191,a0euanqnrrzbdsesy4rymw,40,0,19,0,0,96,201703,310_260000656,"2,7510",0,0,19.0,18.0
310_20178310030175,332.0,50,1512857206.0,0.010185185185185186,,90.2,0.0,3.8,22.6875,0.0,0.0,7.0,7.0,,,,35.2,女,310_260000256,注册,201703,310_20178310030012,52.6,19.8,0,0.0,4204.0,50.132,100.0,0.0,0.0,0.0,0.0,9.2,20178310030175,2atgascopinieteodlxcua,310_20178310030175,a0euanqnrrzbdsesy4rymw,37,0,19,0,0,90,201703,310_260000656,"2,7510",0,0,17.0,17.0
310_20178310310124,482.0,24,1511982952.0,0.1125,,99.0,8.5,2.375,37.45,1.875,0.0,16.0,3.725,,,,303.75,女,310_260000247,注册,201703,310_20178310310008,41.25,27.125,0,3.425,21545.0,83.905,90.0,6.25,0.0,0.75,0.0,15.25,20178310310124,jtdvacwofzpmhmgcsh2h8w,310_20178310310124,a0euanqnrrzbdsesy4rymw,40,0,19,0,0,99,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20178310320175,181.0,10,1513463565.0,0.001388888888888889,,61.6,0.0,0.0,,0.0,1.975,7.68,2.2,,,,2.4,男,310_260000249,注册,201703,310_20178310320010,43.9,5.8,0,0.0,4137.8,46.242,100.0,0.0,0.0,0.0,0.0,9.4,20178310320175,21cmatsojbbis0p5xnayga,310_20178310320175,a0euanqnrrzbdsesy4rymw,15,0,0,0,0,15,201703,310_260000656,"2,7510",0,0,0.0,0.0
310_20178310020703,315.0,160,1512682676.0,0.4230555555555556,,49.8,0.0,3.6,,8.0,0.0,6.72,6.88,,,,682.25,女,310_260000256,休学,201703,310_20178310020017,29.8,2.8,0,0.0,3132.75,59.8825,100.0,0.0,0.0,0.0,0.0,6.25,20178310020703,ft5kaskofjxlrscbns-noa,310_20178310020703,a0euanqnrrzbdsesy4rymw,0,0,18,0,0,54,201703,310_260000656,"2,7510",0,0,18.0,18.0
310_20178310041120,132.0,2340,1514231752.0,0.8779166666666667,,96.16666666666667,2.5,1.6666666666666667,31.0,8.083333333333334,0.0,13.2,7.154166666666667,,,,0.0,女,310_260000256,注册,201703,310_20178310040502,51.666666666666664,20.0,0,0.8333333333333334,3129.0,45.06333333333333,93.33333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,9.333333333333334,20178310041120,y-lhab-ofoxlkbbng8-50q,310_20178310041120,a0euanqnrrzbdsesy4rymw,40,0,20,0,0,100,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20178310090764,629.0,81,1514727134.0,0.139375,,87.0,2.6666666666666665,2.0,,0.8888888888888888,0.0,10.277777777777779,6.277777777777778,1512934912.0,2.0,3.0,-0.25,女,310_260000256,注册,201703,310_20178310090012,57.44444444444444,8.333333333333334,0,8.0075,25222.0,69.46,100.0,5.5,0.0,1.5,0.0,19.25,20178310090764,975gaumo8z1awios0n7dxq,310_20178310090764,a0euanqnrrzbdsesy4rymw,36,0,18,0,0,87,201703,310_260000656,"2,7510",0,0,19.0,14.0
310_20168310780110,205.0,128,1513814241.0,0.03962962962962963,,98.23076923076923,19.53846153846154,7.538461538461538,26.916666666666668,1.7692307692307692,0.0,15.446153846153846,3.6,,,,0.0,女,310_260000247,注册,201603,310_20168310790103,40.38461538461539,11.692307692307692,0,3.125,4512.5,49.23875,70.83375,0.125,0.0,0.125,0.0,8.5,20168310780110,qpzqafynia1oavj-awj7rg,310_20168310780110,a0euanqnrrzbdsesy4rymw,40,0,17,0,0,91,201703,310_260000656,2,0,0,17.0,17.0
310_20178310040423,236.0,91,1514231036.0,0.23652777777777778,0.4956140350877193,97.75,2.5,1.6666666666666667,,1.1666666666666667,1.6666666666666667,11.295833333333333,7.6,,,,26.4,男,310_260000256,注册,201701,310_20178310040501,59.75,13.25,0,1.0,4203.2,78.514,92.0,0.8,0.0,0.2,0.0,5.2,20178310040423,kbytaaqovqzbsvhmlwkqeg,310_20178310040423,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,99,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20178310300190,199.0,20,1513896369.0,0.012326388888888888,,73.8,0.0,0.0,32.583333333333336,0.0,0.0,3.6,3.6,,,,42.6,男,310_260000256,休学,201703,310_20178310300011,43.4,23.2,0,2.608,2775.4,44.428,100.0,0.8,0.0,0.6,0.0,8.2,20178310300190,tzneacioa75kljyzddvcma,310_20178310300190,a0euanqnrrzbdsesy4rymw,39,0,0,0,0,39,201703,310_260000656,"2,7510",0,0,0.0,0.0
310_20178310041102,,2,,,,50.0,0.0,10.0,,0.0,0.0,12.5,12.5,,,,0.0,男,310_260000256,休学,201703,310_20178310040502,0.0,15.0,0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,0.0,0.5,20178310041102,der2adcota9dc74txjj-fq,310_20178310041102,a0euanqnrrzbdsesy4rymw,0,0,20,0,0,60,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20168310080672,191.0,323,1512901685.0,0.3201273148148148,,88.625,15.375,7.5,51.392857142857146,0.125,0.0,15.040625,2.7625,1512140918.0,1.0,1.0,4.333333333333333,女,310_260000247,注册,201603,310_20168310080024,35.3125,12.625,0,5.511666666666667,2045.3333333333333,43.39333333333333,83.33333333333333,13.333333333333334,0.0,0.8333333333333334,0.0,7.166666666666667,20168310080672,gh0oaswoilfpmfboj-jxtq,310_20168310080672,a0euanqnrrzbdsesy4rymw,37,0,19,0,0,91,201703,310_260000656,"2,7510",0,0,19.0,16.0
310_20158310100759,,10,,,,52.75,0.0,0.0,28.5,0.0,0.0,3.95,4.0,,,,0.0,男,310_260000090,注册,201503,310_20158310100099,23.25,21.5,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,20158310100759,co6taeyobldneenokthina,310_20158310100759,a0euanqnrrzbdsesy4rymw,0,0,0,0,0,32,201703,310_260000656,"2,7510",0,0,15.8,16.0
310_20158310100860,155.0,209,1514122422.0,89.4652662037037,,94.5,8.333333333333334,9.0,,4.166666666666667,5.0,5.333333333333333,3.0,1513952605.0,2.0,2.0,0.0,女,310_260000090,毕业,201503,310_20158310100099,49.333333333333336,14.5,0,1.785,10939.75,38.895,50.0,0.25,0.0,0.25,0.0,6.75,20158310100860,ylpmabyomyno8acobflrsq,310_20158310100860,a0euanqnrrzbdsesy4rymw,39,0,16,0,0,93,201703,310_260000656,"2,7510",0,0,20.0,18.0
310_20158310071407,174.0,120,1512392165.0,3.808472222222222,0.5190895741556535,84.28571428571429,6.428571428571429,8.571428571428571,28.166666666666668,4.571428571428571,3.342857142857143,8.371428571428572,2.8,1490469108.0,2.0,2.0,0.0,女,310_260000090,毕业,201503,310_20158310070099,37.285714285714285,17.571428571428573,0,1.45,4372.333333333333,41.49,66.66666666666667,1.3333333333333333,0.0,0.3333333333333333,0.0,9.0,20158310071407,tw27abcoiknaycnh24oisg,310_20158310071407,a0euanqnrrzbdsesy4rymw,37,0,20,0,0,96,201703,310_260000656,7510,0,0,19.6,19.6
310_20158310071420,119.0,12,1513255103.0,,,93.16666666666667,7.5,9.5,30.0625,0.0,4.5,8.933333333333334,3.2666666666666666,,,,0.0,女,310_260000090,毕业,201503,310_20158310070099,37.333333333333336,22.166666666666668,0,1.45,6212.0,42.82333333333333,66.66666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,8.333333333333334,20158310071420,qypuasooapnhw09bgtsldq,310_20158310071420,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,98,201703,310_260000656,7510,0,0,19.6,19.6
310_20168310050670,210.0,72,1515061594.0,0.006458333333333333,0.0,91.3125,16.5625,6.375,46.62,0.0,1.8375,11.31875,2.709375,,,,0.0,女,310_260000247,注册,201603,310_20168310050015,36.375,16.0,0,0.0,2612.0,28.4325,75.0,0.0,0.0,0.0,0.0,10.5,20168310050670,cpkhafunbonofltjjcbejq,310_20168310050670,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,95,201703,310_260000656,"2,7510",0,0,18.8,18.4
310_20168310050666,99.0,90,1514122365.0,0.0010416666666666667,,84.4375,16.375,4.0,32.022222222222226,0.3125,1.6875,10.5875,2.434375,1495486111.0,1.0,1.0,0.0,女,310_260000247,注册,201603,310_20168310050015,33.9375,15.3125,0,0.0,20038.2,50.324,80.0,0.0,0.0,0.0,0.0,7.2,20168310050666,uwn9adgodzniv7ruw40qyw,310_20168310050666,a0euanqnrrzbdsesy4rymw,33,0,20,0,0,81,201703,310_260000656,"2,7510",0,0,14.0,14.0
310_20178310080766,124.0,11,1513102648.0,,,92.18181818181819,2.727272727272727,1.6363636363636365,30.5,0.0,0.0,8.845454545454546,5.545454545454546,1510327828.0,1.0,1.0,0.0,女,310_260000256,注册,201703,310_20178310080020,53.54545454545455,19.90909090909091,0,9.118571428571428,1960.142857142857,47.28857142857143,94.28571428571429,2.4285714285714284,0.0,1.1428571428571428,0.0,6.714285714285714,20178310080766,zywaaryomz1ip3idpbs-tq,310_20178310080766,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,93,201703,310_260000656,"2,7510",0,0,16.0,20.0
310_20178310081202,386.0,99,1513368557.0,0.00369212962962963,,89.0909090909091,2.727272727272727,1.5454545454545454,27.6875,0.0,0.0,9.013636363636364,5.181818181818182,,,,4.833333333333333,男,310_260000256,注册,201703,310_20178310080020,50.63636363636363,20.09090909090909,0,2.5633333333333335,7115.666666666667,58.215,100.0,0.6666666666666666,0.0,0.3333333333333333,0.0,8.0,20178310081202,rymcadko-bne0mpjor1ehg,310_20178310081202,a0euanqnrrzbdsesy4rymw,38,0,17,0,0,85,201703,310_260000656,"2,7510",0,0,18.0,12.0
310_20168310100462,786.0,304,1514296408.0,0.003148148148148148,,92.07142857142857,14.285714285714286,7.0,41.5875,3.642857142857143,0.0,13.571428571428571,3.425,1513892285.0,6.0,7.0,3.4,女,310_260000247,注册,201603,310_20168310100049,37.07142857142857,16.714285714285715,0,4.0,10983.0,54.904,80.0,0.4,0.0,0.4,0.0,7.8,20168310100462,z7bdareouphorg0fm5qk2a,310_20168310100462,a0euanqnrrzbdsesy4rymw,40,0,15,0,0,93,201703,310_260000656,"2,7510",3,0,20.0,18.0
310_20178310080812,,11,,,,30.25,3.75,1.5,,0.0,0.0,11.20625,4.8375,,,,0.0,男,310_260000256,休学,201703,310_20178310080020,0.0,8.875,0,0.0,0.0,8.571428571428571,100.0,0.0,0.0,0.0,0.0,0.14285714285714285,20178310080812,xu-raewo1kfo-3lsdbf6yw,310_20178310080812,a0euanqnrrzbdsesy4rymw,0,0,12,0,0,36,201703,310_260000656,"2,7510",0,0,12.0,12.0
310_20178310080785,13.0,11,1509283943.0,,,30.5,3.75,1.5,,0.0,0.0,11.31875,4.98125,,,,0.0,男,310_260000256,休学,201703,310_20178310080020,0.0,9.0,0,0.0,0.0,7.5,95.0,0.0,0.0,0.0,0.0,0.125,20178310080785,w7cqaewotbpav0icpu135q,310_20178310080785,a0euanqnrrzbdsesy4rymw,0,0,12,0,0,36,201703,310_260000656,"2,7510",0,0,12.0,12.0
310_20148310071480,,5,,,,26.333333333333332,0.0,6.666666666666667,,0.0,0.0,13.2,6.533333333333333,,,,0.0,男,310_260000120,注册,201403,310_20148310070096,0.0,0.0,0,0.0,0.0,49.0,100.0,0.0,0.0,0.0,0.0,0.5,20148310071480,w5e-aeyoabpczxesna2ysw,310_20148310071480,a0euanqnrrzbdsesy4rymw,0,0,20,0,0,59,201703,310_260000656,"2,7510",0,0,19.6,19.6
310_20168310320266,15.0,17,1512299472.0,0.0,,95.66666666666667,17.266666666666666,6.733333333333333,35.84375,0.0,1.68,13.74,3.0,1514145452.0,3.0,3.0,0.0,女,310_260000247,注册,201603,310_20168310320039,35.93333333333333,17.266666666666666,0,2.755,1811.375,71.07125,70.83375,1.875,0.0,0.375,0.0,5.0,20168310320266,kp3sad-owlbkjp-bzvubzg,310_20168310320266,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,90,201703,310_260000656,7510,0,0,18.0,15.0
310_20168310071066,131.0,144,1513541785.0,34.84729166666666,,93.0,17.0625,6.4375,46.25,1.25,1.81875,13.21875,2.740625,1482008660.0,1.0,1.0,0.0,女,310_260000247,注册,201603,310_20168310070039,33.4375,18.25,0,4.87,3227.2,57.046,80.0,5.0,0.0,0.6,0.0,3.2,20168310071066,pkv8abworrpehc9ki3szmw,310_20168310071066,a0euanqnrrzbdsesy4rymw,38,0,20,0,0,97,201703,310_260000656,7510,0,0,19.6,19.6
310_20158310081365,136.0,12,1512217333.0,,,80.0,17.555555555555557,9.777777777777779,17.477272727272727,0.0,2.8333333333333335,8.1,1.3333333333333333,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,15.222222222222221,25.11111111111111,0,0.0,7621.5,39.8,50.0,0.0,0.0,0.0,0.0,2.5,20158310081365,bzeiaseoxznkbjzlhl-lda,310_20158310081365,a0euanqnrrzbdsesy4rymw,33,0,19,0,0,84,201703,310_260000656,"2,7510",0,0,20.0,12.0
310_20158310081355,395.0,11,1512068071.0,,,91.875,19.0,12.125,28.5,0.0,3.3,8.0,2.5,1490819268.0,1.0,2.0,0.0,女,310_260000090,毕业,201503,310_20158310080099,24.25,22.75,0,5.7475,3461.0,9.155,50.0,7.5,0.0,1.0,0.0,15.25,20158310081355,ujnkapuni6fogoof2ey3vw,310_20158310081355,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,94,201703,310_260000656,"2,7510",0,0,16.0,20.0
310_20158310081341,100.0,33,1508426972.0,0.08542824074074074,,83.875,17.5,11.625,19.928571428571427,0.0,3.3,8.0375,1.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,21.125,20.875,0,0.0,1751.25,15.7025,50.0,0.0,0.0,0.0,0.0,8.0,20158310081341,j4ajarco5jpapiazrw1tbw,310_20158310081341,a0euanqnrrzbdsesy4rymw,34,0,16,0,0,78,201703,310_260000656,"2,7510",0,0,16.0,12.0
310_20168310071060,190.0,153,1514716808.0,3.325034722222222,,86.06666666666666,18.0,6.733333333333333,70.0,0.5333333333333333,2.0,13.606666666666667,2.973333333333333,,,,0.0,女,310_260000247,注册,201603,310_20168310070039,31.333333333333332,11.4,0,3.5875,5144.5,63.35,75.0,2.75,0.0,0.5,0.0,6.25,20168310071060,ohn-abao6knnaqcy-vay-w,310_20168310071060,a0euanqnrrzbdsesy4rymw,35,0,20,0,0,94,201703,310_260000656,7510,0,0,19.6,19.6
310_20168310071095,80.0,36,1513543348.0,0.419375,,90.8125,16.6875,6.375,52.892857142857146,0.0,1.70625,12.053125,2.725,1490471082.0,1.0,1.0,0.0,女,310_260000247,注册,201603,310_20168310070039,33.375,17.9375,0,4.87,2750.0,54.99,80.0,2.8,0.0,0.6,0.0,3.6,20168310071095,gyiwacwoeznpqj8kiq64ga,310_20168310071095,a0euanqnrrzbdsesy4rymw,38,0,20,0,0,97,201703,310_260000656,7510,0,0,19.6,19.6
310_20168310071115,147.0,1360,1513542879.0,346.2252662037037,,86.9375,16.875,6.375,69.3,1.0625,1.875,12.871875,2.771875,,,,0.0,女,310_260000247,注册,201603,310_20168310070039,33.6875,12.4375,0,6.0875,15348.75,66.26,75.0,6.0,0.0,0.75,0.0,9.0,20168310071115,3ctwapunwybemuctov8ktq,310_20168310071115,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,98,201703,310_260000656,7510,0,0,19.6,19.6
310_20158310071467,192.0,12,1511987205.0,,,88.0,7.142857142857143,8.571428571428571,30.333333333333332,0.42857142857142855,4.114285714285714,8.371428571428572,2.8,,,,0.0,女,310_260000090,毕业,201503,310_20158310070099,37.857142857142854,19.142857142857142,0,1.45,9933.666666666666,17.763333333333332,66.66666666666667,3.3333333333333335,0.0,0.3333333333333333,0.0,19.0,20158310071467,b9ooadcovl1fp-b1d3bpnw,310_20158310071467,a0euanqnrrzbdsesy4rymw,36,0,20,0,0,95,201703,310_260000656,7510,0,0,19.6,19.6
310_20168310920098,69.0,32,1513767102.0,0.5614814814814815,,90.8125,17.8125,2.5,57.075,0.0,1.63125,14.4375,2.96875,1509617744.0,5.0,9.0,0.0,男,310_260000247,注册,201603,310_20168310920011,38.75,12.6875,0,2.0,1342.2,42.29,100.0,1.0,0.0,0.2,0.0,10.0,20168310920098,vmq0ae6oeavinixbdrqyza,310_20168310920098,a0euanqnrrzbdsesy4rymw,39,0,0,0,0,76,201703,310_260000656,"2,7510",0,0,18.0,19.0
310_20168310040628,110.0,768,1514025886.0,0.7338888888888889,,90.28571428571429,13.857142857142858,7.0,69.3,2.0714285714285716,0.0,13.003571428571428,3.15,1481143619.0,2.0,2.0,468.5,女,310_260000247,注册,201603,310_20168310040215,41.714285714285715,11.5,0,0.4625,2991.375,36.81625,70.83375,1.375,0.0,0.125,0.0,7.75,20168310040628,u8seatmo3z1hmugrydyt5g,310_20168310040628,a0euanqnrrzbdsesy4rymw,33,0,14,0,0,78,201703,310_260000656,7510,0,0,16.0,15.0
310_20158310041179,757.0,17,1513589205.0,,,95.66666666666667,0.0,5.0,,0.0,0.0,18.75,9.166666666666666,1511293362.0,3.0,3.0,0.0,女,310_260000129,毕业,201503,310_20158310040098,59.416666666666664,3.3333333333333335,0,9.091666666666667,18484.333333333332,34.71,66.66666666666667,1.0,0.0,0.3333333333333333,0.0,10.5,20158310041179,hwp2adcokkfei7div8e3-a,310_20158310041179,a0euanqnrrzbdsesy4rymw,38,0,20,0,0,98,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20168310090723,120.0,437,1514229630.0,0.7364699074074074,,82.47368421052632,13.368421052631579,5.315789473684211,45.541666666666664,2.9473684210526314,1.4052631578947368,11.23421052631579,2.6842105263157894,1528664082.0,5.0,5.0,390.42857142857144,女,310_260000247,注册,201603,310_20168310090032,32.73684210526316,15.68421052631579,0,2.4485714285714284,5852.285714285715,58.322857142857146,85.71428571428571,0.2857142857142857,0.0,0.2857142857142857,0.0,7.857142857142857,20168310090723,byjgabwov41ghuohvg1kiw,310_20168310090723,a0euanqnrrzbdsesy4rymw,40,0,0,0,0,66,201703,310_260000656,"2,7510",0,0,14.0,12.0
310_20158310041449,242.0,756,1512261160.0,3195.173333333333,,91.42857142857143,6.428571428571429,8.285714285714286,29.583333333333332,10.571428571428571,3.642857142857143,5.285714285714286,2.4285714285714284,1481053666.0,2.0,5.0,1384.6666666666667,女,310_260000090,毕业,201503,310_20158310040299,40.42857142857143,24.857142857142858,0,0.0,19783.666666666668,24.88,33.333333333333336,0.0,0.0,0.0,0.0,3.6666666666666665,20158310041449,hjzzac6o4zzgy1i9ouscmq,310_20158310041449,a0euanqnrrzbdsesy4rymw,35,0,19,0,0,88,201703,310_260000656,7510,0,0,17.0,17.0
310_20178310880107,214.0,28,1514046250.0,0.07145833333333333,,95.0,11.071428571428571,5.5,23.95,0.07142857142857142,1.9285714285714286,13.396428571428572,5.364285714285714,,,,49.0,女,310_260000247,注册,201701,310_20178310880002,41.57142857142857,16.071428571428573,0,0.8544444444444445,5584.333333333333,39.53333333333333,88.88888888888889,0.1111111111111111,0.0,0.1111111111111111,0.0,9.0,20178310880107,9srfatqoy6jnjulzhmxtvq,310_20178310880107,a0euanqnrrzbdsesy4rymw,37,0,18,0,0,88,201703,310_260000656,7510,0,0,17.0,16.0
310_20158310880556,154.0,132,1512082698.0,252.33388888888888,,80.0,5.875,9.5,,1.625,3.375,6.75,2.0,,,,0.0,男,310_260000090,毕业,201503,310_20158310880099,36.75,15.75,0,0.0,10177.5,42.565,50.0,0.0,0.0,0.0,0.0,4.0,20158310880556,sn95askovzvj0yamom7z0w,310_20158310880556,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,91,201703,310_260000656,7510,0,0,17.0,16.0
310_20158310880531,179.0,11,1514384965.0,,,73.25,5.625,7.125,,0.0,3.375,6.75,2.0,,,,0.0,女,310_260000090,毕业,201503,310_20158310880099,35.75,12.625,0,0.0,8697.5,42.58,50.0,0.0,0.0,0.0,0.0,4.0,20158310880531,k-v9aeiogkdjwon9ke6j2w,310_20158310880531,a0euanqnrrzbdsesy4rymw,36,0,19,0,0,88,201703,310_260000656,7510,0,0,17.0,16.0
310_20168310041144,136.0,7650,1512261108.0,1.9492939814814816,,88.93333333333334,12.733333333333333,3.933333333333333,38.94444444444444,8.466666666666667,0.0,11.99,3.3333333333333335,1495825285.0,3.0,12.0,0.0,女,310_260000247,注册,201603,310_20168310040029,40.6,16.333333333333332,0,0.0,7641.0,65.8075,100.0,0.0,0.0,0.0,0.0,7.75,20168310041144,p5j2adcof4jiengbletdxa,310_20168310041144,a0euanqnrrzbdsesy4rymw,38,0,20,0,0,98,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20158310030396,237.0,22,1514473151.0,0.0772800925925926,,84.5,12.875,9.75,24.416666666666668,4.0,2.8125,6.4375,2.375,,,,151.75,女,310_260000090,毕业,201503,310_20158310030099,28.75,21.375,0,6.213333333333333,-4461.0,37.065,73.41,2.25,0.0,0.75,0.0,9.666666666666666,20158310030396,p2z6ab-o66vcyyd5qncdla,310_20158310030396,a0euanqnrrzbdsesy4rymw,40,0,19,0,0,97,201703,310_260000656,"2,7510",0,0,19.0,19.0
310_20158310030379,210.0,12,1513859898.0,,0.19135135135135134,83.25,16.0,10.0,,2.75,2.625,8.4875,4.375,1511375979.0,2.0,4.0,0.0,女,310_260000090,毕业,201503,310_20158310030099,31.75,10.0,0,3.96,5535.0,47.214,78.728,2.0,0.0,0.6,0.0,6.75,20158310030379,qw-5aamo7lrd47bbozpnaw,310_20158310030379,a0euanqnrrzbdsesy4rymw,37,0,16,0,0,87,201703,310_260000656,"2,7510",0,0,17.0,17.0
310_20158310041223,22.0,48,1510496362.0,0.015833333333333335,,92.375,13.375,10.5,23.0625,2.5,3.5625,6.78125,2.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310040099,35.125,20.5,0,0.0,4308.0,25.723333333333333,33.333333333333336,0.0,0.0,0.0,0.0,2.0,20158310041223,fdtnacmoczflszgeb4gnvw,310_20158310041223,a0euanqnrrzbdsesy4rymw,37,0,20,0,0,97,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20158310121053,77.0,12,1512934065.0,,,85.5,16.875,9.5,24.6875,0.0,3.75,6.75,2.275,,,,0.0,女,310_260000090,毕业,201503,310_20158310120099,25.5,20.875,0,0.0,10932.5,13.84,50.0,0.0,0.0,0.0,0.0,9.5,20158310121053,y8saasyod7lj6omfopotoa,310_20158310121053,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,96,201703,310_260000656,"2,7510",0,0,19.0,18.2
310_20158310121093,66.0,14,1511125349.0,,,76.33333333333333,16.77777777777778,10.777777777777779,18.5,0.0,2.8333333333333335,6.511111111111111,2.1333333333333333,,,,0.0,女,310_260000090,注册,201503,310_20158310120099,18.555555555555557,18.666666666666668,0,0.0,0.0,48.5,50.0,0.0,0.0,0.0,0.0,0.5,20158310121093,re8haumoxl5buwdihxju2g,310_20158310121093,a0euanqnrrzbdsesy4rymw,0,0,19,0,0,56,201703,310_260000656,"2,7510",0,0,17.8,19.2
310_20168310090677,33.0,114,1514147181.0,0.9203125,,86.8,14.133333333333333,7.4,52.457142857142856,0.0,0.0,14.996666666666666,3.066666666666667,1491752950.0,1.0,1.0,0.0,女,310_260000247,注册,201603,310_20168310090032,37.06666666666667,10.133333333333333,0,0.0,2087.8333333333335,47.65,83.33333333333333,0.0,0.0,0.0,0.0,5.666666666666667,20168310090677,evr8atcoeanmg4agfdabaw,310_20168310090677,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,85,201703,310_260000656,"2,7510",0,0,16.0,12.0
310_20168310090686,277.0,36,1514233562.0,0.47729166666666667,,86.22222222222223,11.666666666666666,6.611111111111111,55.53125,0.0,0.0,12.777777777777779,3.111111111111111,1491834899.0,2.0,2.0,0.0,男,310_260000247,注册,201603,310_20168310090032,33.888888888888886,18.166666666666668,0,3.1166666666666667,7423.5,49.445,83.33333333333333,1.5,0.0,0.5,0.0,7.833333333333333,20168310090686,samjacuol4fpwrmqqjwyha,310_20168310090686,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,91,201703,310_260000656,"2,7510",0,0,17.0,17.0
310_20158310090945,111.0,10,1514403681.0,,,85.375,27.125,15.5,,0.0,3.7125,9.08125,1.75,,,,0.0,女,310_260000090,毕业,201503,310_20158310090099,28.25,0.0,0,2.175,9254.5,10.95,50.0,2.5,0.0,0.5,0.0,10.5,20158310090945,93hdasuoq4zgbim1owyx2a,310_20158310090945,a0euanqnrrzbdsesy4rymw,36,0,20,0,0,89,201703,310_260000656,"2,7510",0,0,19.0,14.0
310_20158310090984,84.0,10,1514400621.0,,,83.25,26.625,15.375,,0.875,3.3375,8.63125,1.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310090099,27.75,0.0,0,0.0,3999.0,22.655,50.0,0.0,0.0,0.0,0.0,8.0,20158310090984,a0ygar6ogo9jd81qnf-bow,310_20158310090984,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,88,201703,310_260000656,"2,7510",0,0,17.0,12.0
310_20158310090991,106.0,11,1511017563.0,,,84.66666666666667,23.444444444444443,13.444444444444445,,0.0,2.966666666666667,9.65,1.5555555555555556,1474832094.0,1.0,1.0,0.0,女,310_260000090,毕业,201503,310_20158310090099,29.333333333333332,4.222222222222222,0,1.45,5645.333333333333,45.67333333333333,66.66666666666667,1.6666666666666667,0.0,0.3333333333333333,0.0,4.666666666666667,20158310090991,xzmlaqioi7tdyskmn0ptfa,310_20158310090991,a0euanqnrrzbdsesy4rymw,38,0,20,0,0,88,201703,310_260000656,"2,7510",0,0,16.0,14.0
